,Product Name,Prices,Description,Link
130,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)","₹24,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5500 mAh BatteryDimensity 7400 Processor68W Charger1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-amazonite-256-gb/p/itm2e5f388fd9bf1?pid=MOBH9AQZ3YZXWZHN&lid=LSTMOBH9AQZ3YZXWZHNZDDVXP&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_155&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH9AQZ3YZXWZHN.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
131,"Apple iPhone 16 (Teal, 128 GB)","₹74,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-teal-128-gb/p/itmce4bb3f55cc2f?pid=MOBH4DQFSY9ETDUU&lid=LSTMOBH4DQFSY9ETDUUX0E7YU&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH4DQFSY9ETDUU.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
132,Ambrane 10000 mAh 22.5 W Mini Pocket Size Power Bank,"₹1,299","Capacity: 10000 mAhQuick Charge 3.0 & Power Delivery Technology22.5W Max BoostedSpeed�Output Ports: 2 (1 Type-C1 USB-A)Rugged & Travel-Friendly BodyCompact & Lightweight Design10000mAh capacity with Smart Power ManagementMultiple Layers of Protection from short circuitover charge & over dischargeType C Charging Cable includedLightning quick chargeUniversal compatibilityInput/Output control and LED indicators.Lithium Polymer Battery | Type-AType-C ConnectorPower Source: AC AdapterCapacity: 10000 mAhLithium Polymer Battery | Type-A, Type-C ConnectorPower Source: AC AdapterCharging Cable Included6 Months Brand Warranty",https://www.flipkart.com/ambrane-10000-mah-22-5-w-mini-pocket-size-power-bank/p/itm3c8d715d5d655?pid=PWBGVGEEEPFUQ7EB&lid=LSTPWBGVGEEEPFUQ7EB46DXC9&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_157&otracker=search&otracker1=search&fm=organic&iid=en_XWs3Ap5wgkjo2k2SZCS1gxVsYtaUCdFldBZmowOoXFZ3SXm-o-CQmCWhHKhJ21ZK8tbXfNaUTqV1TzvgORE2dw%3D%3D&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
133,Ambrane 10000 mAh 22.5 W With MagSafe Power Bank,"₹1,599","Capacity: 10000 mAhInput: 20W Max.Output: Type-C: 22W Max., USB-A: 22.5W Max.; MagSafe Output: 15WMax. Output: 22.5W (Max.)Battery Type: Lithium PolymerProtocol Supported: PD 3.0, QC 3.0, PPS, VOOCPorts: 2 (1* Type-C + 1* USB-A)Protection: Multiple layers of protectionIndicators: 5 LED indicatorsCompatibility: iPhone 12 and above for MagSafe, all iPhones and Android phones through wired connection, iPhone 8 and above models and Android phones with wireless charging compatibilityDesign: Premium rubberized compact designCapacity: 10000 mAhLithium Polymer Battery | Type-C, Type-A ConnectorPower Source: AC AdapterCharging Cable Included6 Months Brand Warranty",https://www.flipkart.com/ambrane-10000-mah-22-5-w-magsafe-power-bank/p/itm58996494f78c9?pid=PWBH34ZQ9TXAAURX&lid=LSTPWBH34ZQ9TXAAURXB6H98S&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_158&otracker=search&otracker1=search&fm=organic&iid=en_XWs3Ap5wgkjo2k2SZCS1gxVsYtaUCdFldBZmowOoXFZG0si2-kvlPGWAyBVtBUN2Nx0WjTxmA1JIvD4RllvTpA%3D%3D&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
134,"POCO C75 5G (Aqua Bliss, 128 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh Battery4s Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/poco-c75-5g-aqua-bliss-128-gb/p/itmc8ac71aacc115?pid=MOBHBC3WFGTCNDD7&lid=LSTMOBHBC3WFGTCNDD7MLABCF&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_159&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBHBC3WFGTCNDD7.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
135,"MOTOROLA Edge 60 Pro (Pantone Shadow, 256 GB)","₹29,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 10MP | 50MP Front Camera6000 mAh BatteryDimensity 8350 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-edge-60-pro-pantone-shadow-256-gb/p/itm3823c3f8f3cc9?pid=MOBH9C9JEHCZYHF2&lid=LSTMOBH9C9JEHCZYHF20RHZ41&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_160&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH9C9JEHCZYHF2.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
136,"POCO C75 5G (Silver Stardust, 64 GB)","₹7,699",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh Battery4s Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/poco-c75-5g-silver-stardust-64-gb/p/itm8e3f17ac2e724?pid=MOBH74433ZER9U4P&lid=LSTMOBH74433ZER9U4PIUMZCQ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_161&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH74433ZER9U4P.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
137,"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)","₹24,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5500 mAh BatteryDimensity 7400 Processor68W Charger1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-slipstream-256-gb/p/itm637e7bca8a605?pid=MOBH9AQZANYGWEQH&lid=LSTMOBH9AQZANYGWEQHSMKZEE&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_162&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH9AQZANYGWEQH.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
138,"MOTOROLA g05 (Plum Red, 64 GB)","₹7,299",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5200 mAh BatteryHelio G81 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-g05-plum-red-64-gb/p/itm87af8109384d4?pid=MOBH5F3QKFHEGBFS&lid=LSTMOBH5F3QKFHEGBFSYF5LHW&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_163&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH5F3QKFHEGBFS.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
139,"vivo T4 5G (Phantom Grey, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/vivo-t4-5g-phantom-grey-128-gb/p/itmc2634fd4daeb9?pid=MOBHATXZS3WN8FZ2&lid=LSTMOBHATXZS3WN8FZ2QVICHA&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBHATXZS3WN8FZ2.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
140,"Apple iPhone 15 (Pink, 128 GB)","₹64,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU5E1UCRJ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBGTAGPNMZA5PU5.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
141,"MOTOROLA g35 5G (Midnight Black, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh BatteryT760 Processor12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/motorola-g35-5g-midnight-black-128-gb/p/itm015cbd184b0eb?pid=MOBH3YGPTSA4SZQF&lid=LSTMOBH3YGPTSA4SZQF0KIKVP&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH3YGPTSA4SZQF.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
142,"POCO M6 Plus 5G (Ice Silver, 128 GB)","₹10,080",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH2M2DTGYS9HPB.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
143,"MOTOROLA g35 5G (Leaf Green, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh BatteryT760 Processor12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/motorola-g35-5g-leaf-green-128-gb/p/itma3ca32cc93927?pid=MOBH3YGPQHRSNQED&lid=LSTMOBH3YGPQHRSNQEDLDGOMQ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=organic&iid=f6375823-9b2c-45b9-ba63-b7bc850539f5.MOBH3YGPQHRSNQED.SEARCH&ppt=None&ppn=None&ssid=r9onvbr4dc0000001753444727610&qH=1db27dacccf6b51f
144,"vivo T4 5G (Phantom Grey, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/vivo-t4-5g-phantom-grey-128-gb/p/itmc2634fd4daeb9?pid=MOBHATXZS3WN8FZ2&lid=LSTMOBHATXZS3WN8FZ2QVICHA&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_169&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBHATXZS3WN8FZ2.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
145,"vivo T4 5G (Emerald Blaze, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/vivo-t4-5g-emerald-blaze-256-gb/p/itmc2634fd4daeb9?pid=MOBHATXZTSN6GQXH&lid=LSTMOBHATXZTSN6GQXHGQLWZ4&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBHATXZTSN6GQXH.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
146,"CMF by Nothing Phone 2 Pro (Light Green, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-light-green-128-gb/p/itm46a119f176627?pid=MOBHAUHADASAEX2G&lid=LSTMOBHAUHADASAEX2GYKJS5R&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&fm=organic&iid=en_EXlFeJ2hAiuhzupR6N6eNizXpvPWFPvPKAxxuRPR8OfmiNX8VSOLDYdBmg77xb709TPUnrf94HFwJl2mDs7BrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
147,"CMF by Nothing Phone 2 Pro (Orange, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-orange-128-gb/p/itm46a119f176627?pid=MOBHAUHAHD3TRJ7X&lid=LSTMOBHAUHAHD3TRJ7XRKZ0X4&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&fm=organic&iid=en_EXlFeJ2hAiuhzupR6N6eNizXpvPWFPvPKAxxuRPR8OfN1J2qp7OKdfGMjB9wZJCre6Oau7IR-2G7_7GnDNalw_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
148,"Apple iPhone 15 (Pink, 128 GB)","₹64,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU5E1UCRJ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBGTAGPNMZA5PU5.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
149,"realme C61 (Marble Black, 128 GB)","₹8,199",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c61-marble-black-128-gb/p/itmd6ddbcefce040?pid=MOBHFRKRQMD36FZ5&lid=LSTMOBHFRKRQMD36FZ5ZLCIIC&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBHFRKRQMD36FZ5.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
150,"realme C61 (Safari Green, 128 GB)","₹8,199",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c61-safari-green-128-gb/p/itmd6ddbcefce040?pid=MOBHFRKRAVXUKDGX&lid=LSTMOBHFRKRAVXUKDGX3LF6Z6&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBHFRKRAVXUKDGX.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
151,"vivo T4 5G (Phantom Grey, 256 GB)","₹23,999",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/vivo-t4-5g-phantom-grey-256-gb/p/itmc2634fd4daeb9?pid=MOBHATXZGEAN2FWT&lid=LSTMOBHATXZGEAN2FWTXTUH1P&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBHATXZGEAN2FWT.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
152,"CMF by Nothing Phone 2 Pro (White, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-128-gb/p/itm46a119f176627?pid=MOBHAUHAEYXGMWMY&lid=LSTMOBHAUHAEYXGMWMYZKP8G0&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&fm=organic&iid=en_EXlFeJ2hAiuhzupR6N6eNizXpvPWFPvPKAxxuRPR8OcNXAOehKuFe3JIm5ZwbOcu4ZK7jm7im0VZ4IYNiH7EgvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
153,Boult 10000 mAh 22 W Wired & Wireless With MagSafe Compact Pocket Size Power Bank,"₹1,299","22W wired & 15W wireless fast charging: Boosted speed ensures rapid charging, minimizing downtime for your devices, keeping you powered up quickly.2-Way Charging Supports MagSafe Charge & Wired Charging for ultimate convenience. | 15 Watt wireless charge = charge 30% in 30min and 22 Watt wired charge = Charge 50% in 30min 10000mAh Battery Capacity: Ample power to charge iPhone 15 - 2.5 times, OnePlus Nord 4 - 3 times, Samsung Galaxy S24 - 2.1 times, making it ideal for travel and daily use.Free Magnetic Ring Included for a secure and seamless charging experience..Advanced Protection: Built-in overcharge, overvoltage protection layers ensure safe charging for your devices.Premium Metallic Finish & Compact Design Sleek, durable, and super-compact build, perfect for mobile phones, smartwatches, tablets, and earbuds.Weight: 203.5 g | Capacity: 10000 mAhLithium Polymer Battery | Type-C ConnectorPower Source: BatteryCharging Cable Included1 year warranty from the date of purchase",https://www.flipkart.com/boult-10000-mah-22-w-wired-wireless-magsafe-compact-pocket-size-power-bank/p/itmdd05b6bfb626c?pid=PWBH8ZFN5D7WCRKY&lid=LSTPWBH8ZFN5D7WCRKY6AAXPK&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&fm=organic&iid=en_EXlFeJ2hAiuhzupR6N6eNizXpvPWFPvPKAxxuRPR8Oc7j4-4wHHjbLk-oWChFm2JHKh-4q-aNHQeW43kE7lknPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
154,"vivo T4 5G (Emerald Blaze, 256 GB)","₹23,999",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/vivo-t4-5g-emerald-blaze-256-gb/p/itmc2634fd4daeb9?pid=MOBHATXZRTQ465X9&lid=LSTMOBHATXZRTQ465X9GYZRWI&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBHATXZRTQ465X9.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
155,"vivo T4 5G (Emerald Blaze, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/vivo-t4-5g-emerald-blaze-128-gb/p/itmc2634fd4daeb9?pid=MOBHATXZYSHYH6ZP&lid=LSTMOBHATXZYSHYH6ZPMNIAH0&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBHATXZYSHYH6ZP.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
156,GOBOULT 20000 mAh 22.5 W Power Bank,"₹1,599","22.5W Fast Charging: Boosted speed ensures rapid charging, minimizing device downtime and keeping you powered up quickly.20000mAh Battery Capacity: Ample power to charge iPhone 15 (4.9x), OnePlus Nord 4 (4x), and Galaxy S24 (4.1x), making it ideal for travel and daily use.Multiple Charging Ports: Equipped with Micro USB, Type-C, and USB output ports, offering flexibility to charge multiple devices simultaneously.Advanced Protection: Built-in overcharge, overvoltage protection layers ensure safe device charging.Premium Metallic Finish: Sleek, durable design with a metallic finish in Power Blue, Jet Black, and Coffee, adding style to functionality.Compact & Durable with LED Display: Super-compact, durable design with an LED digital display, compatible with mobile phones, smartwatches, tablets, and earbuds.Weight: 300 g | Capacity: 20000 mAhLithium Polymer Battery | Type-C, Type-A ConnectorPower Source: USBCharging Cable Included1 year warranty from the date of purchase",https://www.flipkart.com/goboult-20000-mah-22-5-w-power-bank/p/itm96a75d7661cbc?pid=PWBH47Z6SGUT2MPU&lid=LSTPWBH47Z6SGUT2MPULSKYZS&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&fm=organic&iid=en_EXlFeJ2hAiuhzupR6N6eNizXpvPWFPvPKAxxuRPR8OeZA3GuKFtLZOBqyx07qXs2Lkebg6PW7k9lpBGJA_ROYw%3D%3D&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
157,Ambrane 10000 mAh 22.5 W Mini Pocket Size Power Bank,"₹1,299","Capacity: 10000 mAhQuick Charge 3.0 & Power Delivery Technology22.5W Max BoostedSpeed�Output Ports: 2 (1 Type-C1 USB-A)Rugged & Travel-Friendly BodyCompact & Lightweight Design10000mAh capacity with Smart Power ManagementMultiple Layers of Protection from short circuitover charge & over dischargeType C Charging Cable includedLightning quick chargeUniversal compatibilityInput/Output control and LED indicators.Lithium Polymer Battery | Type-AType-C ConnectorPower Source: AC AdapterCapacity: 10000 mAhLithium Polymer Battery | Type-A, Type-C ConnectorPower Source: AC AdapterCharging Cable Included6 Months Brand Warranty",https://www.flipkart.com/ambrane-10000-mah-22-5-w-mini-pocket-size-power-bank/p/itm3c8d715d5d655?pid=PWBGVGEEEPFUQ7EB&lid=LSTPWBGVGEEEPFUQ7EB46DXC9&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&fm=organic&iid=en_EXlFeJ2hAiuhzupR6N6eNizXpvPWFPvPKAxxuRPR8Oc6Zm0pn48asmDry1ws0XrD-iQ2lpQD7Kv8eAmF_W4oFQ%3D%3D&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
158,"MOTOROLA Edge 60 Pro (Pantone Shadow, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 10MP | 50MP Front Camera6000 mAh BatteryDimensity 8350 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-edge-60-pro-pantone-shadow-256-gb/p/itme4f8c6dd0e2db?pid=MOBH9C9JBE7X4H8H&lid=LSTMOBH9C9JBE7X4H8HC6CIWO&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBH9C9JBE7X4H8H.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
159,"realme P3x 5G (Lunar Silver, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Full HD Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-p3x-5g-lunar-silver-128-gb/p/itmab5a4b09b6ccc?pid=MOBH8VGVHUHDG6FG&lid=LSTMOBH8VGVHUHDG6FGI9LMXH&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&fm=organic&iid=9a00b98b-c2d8-4e2d-944d-3983f651b104.MOBH8VGVHUHDG6FG.SEARCH&ppt=None&ppn=None&ssid=w7g32pqr2o0000001753444728746&qH=1db27dacccf6b51f
